Invoice Date,Transaction Type,Order Id,Shipment Date,Order Date,Shipment Item Id,Item Description,Invoice Amount
6/7/2024,Cancel,504-5955030-8238042,,,393085342828,,0
6/7/2024,Shipment,504-9783138-4695010,2024-06-08 1:07:40,6/7/2024,394166529798,Product A,1145
6/7/2024,Refund,504-9783138-4695010,2024-06-08 1:07:40,6/7/2024,394166529798,Product A,-1145
6/7/2024,Shipment,804-1387357-3695657,2024-06-07 15:19:42,6/7/2024,393662588164,Product A,383
6/7/2024,Shipment,704-6416790-2451319,2024-06-07 16:27:18,6/7/2024,392687856478,Product A,347
6/7/2024,Cancel,404-2300705-8470967,,,392659011687,,0
6/7/2024,Shipment,404-2300705-8470967,2024-06-08 0:27:38,6/7/2024,393653396579,Product A,366
6/7/2024,Shipment,704-9905732-6091865,2024-06-07 17:25:41,6/7/2024,394209574325,Product A,340
6/7/2024,Shipment,604-0746231-4353023,2024-06-07 15:31:55,6/7/2024,393648599767,Product A,664
6/7/2024,Shipment,171-1531498-8376850,2024-06-07 15:22:12,6/7/2024,393109685878,Product A,325
6/7/2024,Shipment,704-3058953-1234402,2024-06-07 19:51:12,6/7/2024,394208031095,Product A,510
6/7/2024,Shipment,504-1012980-6436313,2024-06-07 17:42:37,6/7/2024,393097983763,Product A,366
6/7/2024,Shipment,171-2832390-3236336,2024-06-07 15:19:40,6/7/2024,394167504816,Product A,676
6/7/2024,Shipment,171-3329855-4230030,2024-06-07 17:36:38,6/7/2024,393094419281,Product A,409
6/7/2024,Shipment,504-7387341-2236364,2024-06-07 15:19:00,6/7/2024,394211141283,Product A,676
6/7/2024,Refund,504-7387341-2236364,2024-06-07 15:19:00,6/7/2024,394211141283,Product A,-676
6/7/2024,Shipment,404-3479172-9119048,2024-06-07 18:51:59,6/7/2024,393665877981,Product A,640
6/7/2024,Shipment,704-1898603-9078388,2024-06-07 20:27:38,6/7/2024,393125716497,Product A,493
6/7/2024,Refund,704-1898603-9078388,2024-06-07 20:27:38,6/7/2024,393125716497,Product A,-493
6/7/2024,Cancel,804-0002809-9772289,,,394164543097,,0
6/7/2024,Shipment,804-0002809-9772289,2024-06-07 15:13:56,6/7/2024,392659497341,Product A,635
6/7/2024,Shipment,171-3441882-3172606,2024-06-08 15:43:58,6/7/2024,393668223116,Product A,455
6/7/2024,Refund,171-3441882-3172606,2024-06-08 15:43:58,6/7/2024,393668223116,Product A,-455
6/7/2024,Shipment,704-0578363-9270737,2024-06-07 20:14:43,6/7/2024,394213323669,Product A,375
6/7/2024,Shipment,804-9647797-9032336,2024-06-08 2:51:10,6/6/2024,393704741095,Product A,347
6/7/2024,Shipment,504-3803064-9670119,2024-06-16 8:36:36,6/7/2024,394211201434,Product A,1209
6/7/2024,Shipment,604-4706533-7676289,2024-06-07 18:45:13,6/6/2024,392663408350,Product A,493
6/7/2024,Shipment,504-3682481-1330019,2024-06-07 20:10:41,6/6/2024,394195372640,Product A,172
6/7/2024,Refund,504-3682481-1330019,2024-06-07 20:10:41,6/6/2024,394195372640,Product A,-172
6/7/2024,Shipment,204-2991370-0319415,2024-06-07 18:05:17,6/7/2024,393666040775,Product A,347
6/7/2024,Shipment,604-3550780-0438802,2024-06-08 3:03:03,6/7/2024,392116803023,Product A,664
6/7/2024,Shipment,304-5726039-3193197,2024-06-08 15:39:27,6/7/2024,393659797028,Product A,2537
6/7/2024,Shipment,604-7130051-7515060,2024-06-08 0:12:35,6/7/2024,392647225422,Product A,787.1
6/7/2024,Shipment,504-0194322-1270995,2024-06-07 17:23:03,6/7/2024,393682076425,Product A,549
6/7/2024,Refund,504-0194322-1270995,2024-06-07 17:23:03,6/7/2024,393682076425,Product A,-549
6/7/2024,Shipment,204-7108080-4178909,2024-06-08 3:04:15,6/7/2024,393129210064,Product A,769
6/7/2024,Shipment,304-5319962-3434490,2024-06-11 15:43:20,6/7/2024,394211653665,Product A,402.91
6/7/2024,Shipment,504-9801937-9215860,2024-06-07 18:44:10,6/7/2024,392623958466,Product A,573
6/7/2024,Cancel,304-7076280-1695081,,,393671746733,,0
6/7/2024,Cancel,504-7582163-1197907,,,393085018571,,0
6/7/2024,Shipment,504-7582163-1197907,2024-06-07 22:09:16,6/7/2024,393085018571,Product A,1310
6/7/2024,Refund,504-7582163-1197907,2024-06-07 22:09:16,6/7/2024,393085018571,Product A,-1310
6/7/2024,Shipment,304-7076280-1695081,2024-06-07 16:24:17,6/7/2024,394209430224,Product A,1476
6/7/2024,Shipment,204-7248601-1019448,2024-06-07 22:25:12,6/7/2024,392116864684,Product A,1161
6/7/2024,Shipment,704-7718014-2070577,2024-06-07 17:02:33,6/7/2024,392076161570,Product A,646
6/7/2024,Shipment,204-0847137-2515864,2024-06-07 17:11:33,6/7/2024,393666722800,Product A,1360
6/7/2024,Refund,204-0847137-2515864,2024-06-07 17:11:33,6/7/2024,393666722800,Product A,-1360
6/7/2024,Cancel,504-5955030-8238042,,,392093821258,,0
6/7/2024,Shipment,504-5955030-8238042,2024-06-08 15:43:26,6/7/2024,392093821258,Product A,630
6/7/2024,Shipment,504-4535929-5011844,2024-06-09 15:13:44,6/7/2024,394178051943,Product A,1360
6/7/2024,Cancel,204-6522839-6691821,,,393129317095,,0
6/7/2024,Shipment,204-6522839-6691821,2024-06-08 10:00:38,6/7/2024,393129317095,Product A,1320
6/7/2024,Shipment,704-8474960-3632120,2024-06-07 17:25:18,6/7/2024,392631156996,Product A,1336
6/7/2024,Shipment,404-2840707-0315685,2024-06-07 19:52:37,6/7/2024,394211634117,Product A,1279
6/7/2024,Cancel,804-1787520-2099053,,,394192185374,,0
6/7/2024,Shipment,804-1787520-2099053,2024-06-08 15:51:06,6/7/2024,392116984331,Product A,1820
6/7/2024,Shipment,804-6733627-6236510,2024-06-08 3:29:39,6/7/2024,394213642279,Product A,1181
6/7/2024,Shipment,604-0510510-2472078,2024-06-08 2:41:47,6/7/2024,392094672039,Product A,366
6/7/2024,Shipment,604-8375355-6570119,2024-06-08 2:41:42,6/7/2024,392688459804,Product A,798
6/7/2024,Shipment,404-9159624-5291429,2024-06-08 4:17:11,6/7/2024,393671747565,Product A,1145
6/7/2024,Shipment,704-8110533-1111664,2024-06-07 19:34:11,6/7/2024,393659798126,Product A,664
6/7/2024,Shipment,504-0194661-0399656,2024-06-10 0:12:39,6/6/2024,394208513655,Product A,640
6/7/2024,Shipment,204-0748406-2499098,2024-06-07 22:14:34,6/7/2024,392632941289,Product A,559
6/7/2024,Shipment,504-5841524-0399285,2024-06-08 15:39:57,6/6/2024,392117066299,Product A,1310
6/7/2024,Shipment,404-6498607-8232341,2024-06-07 16:49:34,6/7/2024,394167992551,Product A,1007
6/7/2024,Shipment,504-6222937-4295046,2024-06-07 19:55:38,6/7/2024,393666885004,Product A,618
6/7/2024,Shipment,404-7054577-7193562,2024-06-08 0:56:11,6/7/2024,393674342565,Product A,336
6/7/2024,Shipment,804-5719146-9574146,2024-06-09 15:59:19,6/7/2024,393095292107,Product A,1160
6/7/2024,Shipment,604-4313184-7659764,2024-06-07 21:19:13,6/7/2024,393105423986,Product A,306
6/7/2024,Shipment,604-8984224-6019699,2024-06-07 20:35:20,6/7/2024,394174980985,Product A,1574
6/7/2024,Cancel,704-6049068-3355349,,,392117175397,,0
6/7/2024,Cancel,204-9018723-9072878,,,393120084039,,0
6/7/2024,Shipment,204-9018723-9072878,2024-06-07 21:05:28,6/7/2024,392084484150,Product A,510
6/7/2024,Shipment,604-7030385-1695477,2024-06-08 0:00:14,6/7/2024,392688711841,Product A,739
6/7/2024,Shipment,504-7417305-2697924,2024-06-10 16:23:58,6/7/2024,392117215306,Product A,549
6/7/2024,Shipment,804-7241085-1536176,2024-06-07 23:26:34,6/7/2024,392641594969,Product A,537
6/7/2024,Shipment,404-5402815-3297995,2024-06-07 19:05:35,6/7/2024,394178561044,Product A,684
6/7/2024,Shipment,204-6863750-8236744,2024-06-08 14:35:37,6/7/2024,392664241795,Product A,510
6/7/2024,Shipment,504-7938170-3515492,2024-06-07 21:17:38,6/7/2024,393129627187,Product A,383
6/7/2024,Shipment,204-1215771-3015640,2024-06-08 15:43:03,6/7/2024,392633432017,Product A,383
6/7/2024,Cancel,204-1215771-3015640,,,392655509803,,0
6/7/2024,Shipment,204-1215771-3015640,2024-06-08 15:37:57,6/7/2024,392655509803,Product A,495
6/7/2024,Shipment,504-6574906-1559938,2024-06-07 23:22:14,6/6/2024,394211262028,Product A,594
6/7/2024,Shipment,704-4693784-5338635,2024-06-08 0:35:12,6/7/2024,393705368670,Product A,594
6/7/2024,Shipment,704-9441736-7197163,2024-06-08 2:59:10,6/7/2024,392117268215,Product A,1007
6/7/2024,Shipment,804-7644422-7672067,2024-06-08 3:31:33,6/7/2024,393082745749,Product A,664
6/7/2024,Refund,804-7644422-7672067,2024-06-08 3:31:33,6/7/2024,393082745749,Product A,-664
6/7/2024,Shipment,204-6374658-5455350,2024-06-08 1:05:13,6/7/2024,394165722444,Product A,347
6/7/2024,Shipment,604-9894465-5315283,2024-06-08 15:34:39,6/7/2024,392086446917,Product A,563
6/7/2024,Shipment,704-5390440-1317351,2024-06-07 20:12:13,6/7/2024,394210290888,Product A,375
6/7/2024,Shipment,704-1260595-4672666,2024-06-08 3:39:34,6/7/2024,392074863523,Product A,731
6/7/2024,Shipment,504-0321417-4576851,2024-06-10 4:50:49,6/7/2024,393677675592,Product A,347
6/7/2024,Shipment,804-0096419-4032125,2024-06-08 14:56:19,6/7/2024,393662772983,Product A,824
6/7/2024,Shipment,604-1746443-8276664,2024-06-08 0:35:36,6/7/2024,392645421981,Product A,510
6/7/2024,Refund,604-1746443-8276664,2024-06-08 0:35:36,6/7/2024,392645421981,Product A,-510
6/7/2024,Shipment,204-3321585-1634063,2024-06-07 21:35:35,6/7/2024,393653905358,Product A,559
6/7/2024,Cancel,804-1305132-6236112,,,392653166078,,0
6/7/2024,Shipment,504-6357280-6053814,2024-06-07 19:50:35,6/7/2024,393114200506,Product A,861
6/7/2024,Refund,504-6357280-6053814,2024-06-07 19:50:35,6/7/2024,393114200506,Product A,-861
6/7/2024,Shipment,304-5893931-9693145,2024-06-08 3:02:15,6/4/2024,394213630449,Product A,594
6/7/2024,Cancel,204-6621545-5576892,,,394180041389,,0
6/7/2024,Shipment,504-9576926-6515436,2024-06-09 0:04:14,6/7/2024,394199156980,Product A,415
6/7/2024,Shipment,171-2589396-9319800,2024-06-08 0:35:12,6/7/2024,394211294164,Product A,409
6/7/2024,Shipment,204-6621545-5576892,2024-06-09 15:13:33,6/7/2024,392665742432,Product A,1193
6/7/2024,Shipment,504-9392083-6330629,2024-06-07 23:27:40,6/7/2024,392688960194,Product A,640
6/7/2024,Shipment,304-5739189-4274179,2024-06-08 3:30:13,6/7/2024,393667071771,Product A,1209
6/7/2024,Shipment,504-3771676-3276606,2024-06-12 15:49:58,6/7/2024,392632943187,Product A,1760
6/7/2024,Refund,504-3771676-3276606,2024-06-12 15:49:58,6/7/2024,392632943187,Product A,-1760
6/7/2024,Shipment,171-7882430-5038449,2024-06-08 3:01:11,6/7/2024,392095350336,Product A,1211
6/7/2024,Shipment,171-4666440-0238869,2024-06-08 4:53:44,6/6/2024,394167343800,Product A,366
6/7/2024,Shipment,171-5499886-3595297,2024-06-07 22:39:13,6/7/2024,393129851096,Product A,493
6/7/2024,Cancel,171-2024864-4234240,,,394151082299,,0
6/7/2024,Cancel,604-0576600-4195445,,,392636140636,,0
6/7/2024,FreeReplacement,804-3495119-1638087,2024-06-08 0:34:32,6/7/2024,392083778694,Product A,0
6/7/2024,Shipment,404-1976026-7411441,2024-06-07 23:28:03,6/7/2024,393098147410,Product A,387
6/7/2024,Shipment,704-1052523-1036571,2024-06-08 4:04:34,6/7/2024,394187998538,Product A,640
6/7/2024,Shipment,404-0265249-6655716,2024-06-07 20:39:35,6/7/2024,394215227238,Product A,340
6/7/2024,Shipment,604-7297350-7117797,2024-06-07 20:42:33,6/7/2024,394168481505,Product A,549
6/7/2024,Shipment,704-7145752-0030811,2024-06-08 17:50:39,6/7/2024,393654410374,Product A,824
6/7/2024,Shipment,604-6144307-6632576,2024-06-07 19:24:34,6/7/2024,394149298580,Product A,710
6/7/2024,Shipment,604-9209358-9430858,2024-06-07 22:37:35,6/7/2024,394209507187,Product A,347
6/7/2024,Shipment,604-9209358-9430858,2024-06-07 20:36:36,6/7/2024,393705684558,Product A,375
6/7/2024,Shipment,504-4013683-1299828,2024-06-08 10:57:17,6/6/2024,393658965895,Product A,375
6/7/2024,Shipment,404-9244449-0393165,2024-06-08 1:29:16,6/7/2024,394198308317,Product A,710
6/7/2024,Shipment,304-0024780-0255198,2024-06-08 0:01:12,6/7/2024,393705696975,Product A,1310
6/7/2024,Shipment,804-8495913-2597572,2024-06-08 15:38:42,6/7/2024,393654247554,Product A,1187
6/7/2024,Shipment,704-2260607-8672646,2024-06-07 19:47:13,6/7/2024,392651518506,Product A,1079
6/7/2024,Shipment,204-4141769-0574561,2024-06-08 1:35:19,6/4/2024,394212885055,Product A,451
6/7/2024,Shipment,604-0576600-4195445,2024-06-08 15:53:59,6/7/2024,392639556052,Product A,1028.5
6/7/2024,Shipment,304-3976821-5491256,2024-06-08 15:54:21,6/7/2024,394189170390,Product A,1476
6/7/2024,FreeReplacement,804-1448055-2330820,2024-06-07 22:02:33,6/7/2024,392661151089,Product A,0
6/7/2024,Shipment,704-8055242-2195877,2024-06-09 15:18:41,6/7/2024,394193025337,Product A,1200
6/7/2024,Refund,704-8055242-2195877,2024-06-09 15:18:41,6/7/2024,394193025337,Product A,-1200
6/7/2024,Shipment,304-8407425-6238418,2024-06-08 15:35:45,6/7/2024,393705830333,Product A,347
6/7/2024,Shipment,304-8407425-6238418,2024-06-08 15:35:45,6/7/2024,392069168623,Product A,1053
6/7/2024,Shipment,204-1054630-5638803,2024-06-09 14:22:14,6/7/2024,394172480358,Product A,409
6/7/2024,Shipment,704-8846951-4534404,2024-06-08 15:38:26,6/7/2024,392078553173,Product A,494
6/7/2024,Shipment,204-9902279-0211265,2024-06-08 15:53:58,6/7/2024,393705855437,Product A,2481.6
6/7/2024,Refund,204-9902279-0211265,2024-06-08 15:53:58,6/7/2024,393705855437,Product A,-2481.6
6/7/2024,Shipment,171-2357180-0638222,2024-06-08 15:50:24,6/7/2024,393112336872,Product A,1283.5
6/7/2024,Shipment,504-7872905-3370125,2024-06-08 15:50:22,6/7/2024,392654119214,Product A,442
6/7/2024,FreeReplacement,804-1305132-6236112,2024-06-08 16:04:36,6/7/2024,392651196759,Product A,0
6/7/2024,Shipment,171-1346541-1091091,2024-06-08 16:06:38,6/7/2024,394221282131,Product A,2760.8
6/7/2024,Shipment,604-1403039-4415420,2024-06-08 15:39:19,6/7/2024,392066451741,Product A,1761
6/7/2024,Shipment,804-1811387-5534880,2024-06-08 15:35:02,6/7/2024,393654915355,Product A,698
6/7/2024,Shipment,704-6468178-1513981,2024-06-08 15:43:02,6/7/2024,392094493888,Product A,957.1
6/7/2024,Shipment,404-4937315-2093957,2024-06-07 22:12:36,6/7/2024,392630510209,Product A,573
6/7/2024,Shipment,704-2543237-6157899,2024-06-08 15:38:38,6/7/2024,392117716347,Product A,1317
6/7/2024,Shipment,704-7388909-5072431,2024-06-08 1:00:12,6/7/2024,392090349343,Product A,383
6/7/2024,Shipment,704-9315097-7693505,2024-06-07 21:27:15,6/7/2024,393666888088,Product A,1574
6/7/2024,Shipment,204-6040990-3399064,2024-06-08 15:55:36,6/6/2024,394164731979,Product A,536
6/7/2024,Cancel,604-5792466-8699453,,,392077903980,,0
6/7/2024,Shipment,204-0525372-8674791,2024-06-08 15:39:42,6/7/2024,392641236845,Product A,366
6/7/2024,Cancel,604-8184949-8570717,,,393130135905,,0
6/7/2024,Shipment,304-7011032-4676873,2024-06-08 15:43:05,6/7/2024,393085509837,Product A,340
6/7/2024,Shipment,171-5401064-3370357,2024-06-08 11:17:12,6/7/2024,393103129923,Product A,387
6/7/2024,Shipment,204-8613156-1417342,2024-06-07 20:30:37,6/7/2024,392636969913,Product A,306
6/7/2024,Shipment,504-1615087-5536506,2024-06-09 4:09:36,6/7/2024,394221834477,Product A,824
6/7/2024,Shipment,404-8099098-9699007,2024-06-08 5:10:33,6/7/2024,394176687106,Product A,618
6/7/2024,Refund,404-8099098-9699007,2024-06-08 5:10:33,6/7/2024,394176687106,Product A,-618
6/7/2024,Shipment,604-8184949-8570717,2024-06-07 23:34:19,6/7/2024,393681755474,Product A,451
6/7/2024,Shipment,171-3242230-7155329,2024-06-08 15:35:17,6/7/2024,392086935158,Product A,676
6/7/2024,Shipment,804-3348001-4072870,2024-06-08 16:07:02,6/7/2024,394215722357,Product A,4126
6/7/2024,Cancel,504-9856212-2678399,,,392693572551,,0
6/7/2024,Shipment,804-3869201-7155597,2024-06-09 20:39:14,6/7/2024,394167183504,Product A,824
6/7/2024,Shipment,504-4476856-0197320,2024-06-08 15:39:34,6/7/2024,394211652827,Product A,510
6/7/2024,Shipment,171-2024864-4234240,2024-06-08 4:51:43,6/7/2024,394216109855,Product A,347
6/7/2024,Shipment,204-8706628-2613561,2024-06-07 23:06:33,6/7/2024,392120386253,Product A,559
6/7/2024,Refund,204-8706628-2613561,2024-06-07 23:06:33,6/7/2024,392120386253,Product A,-559
6/7/2024,FreeReplacement,804-5123065-9476667,2024-06-08 15:48:40,6/7/2024,393711904672,Product A,0
6/7/2024,Shipment,604-7953220-8519861,2024-06-08 15:43:41,6/7/2024,392088504956,Product A,455
6/7/2024,Shipment,404-5456889-5395089,2024-06-08 15:38:33,6/7/2024,394215771555,Product A,310
6/7/2024,Shipment,404-4971721-1397967,2024-06-08 3:12:36,6/6/2024,392668600933,Product A,558
6/7/2024,Shipment,604-3680221-9299851,2024-06-08 15:47:37,6/7/2024,394222092114,Product A,1462
6/7/2024,Shipment,504-3046364-0197719,2024-06-10 20:12:44,6/7/2024,392091649414,Product A,818
6/7/2024,Cancel,504-3046364-0197719,,,394195211359,,0
6/7/2024,Shipment,504-3046364-0197719,2024-06-08 19:40:40,6/7/2024,392651197540,Product A,2473
6/7/2024,Shipment,204-0086819-3559350,2024-06-08 14:10:39,6/5/2024,393653744178,Product A,510
6/7/2024,Refund,204-0086819-3559350,2024-06-08 14:10:39,6/5/2024,393653744178,Product A,-510
6/7/2024,Shipment,171-7502463-2453643,2024-06-08 9:46:12,6/7/2024,393646148197,Product A,618
6/7/2024,Shipment,804-1695337-8115050,2024-06-08 16:06:38,6/7/2024,393094263652,Product A,510
6/7/2024,Shipment,804-9910099-6455936,2024-06-08 3:41:36,6/7/2024,393706250224,Product A,347
6/7/2024,Shipment,404-0409055-9276822,2024-06-08 15:43:19,6/7/2024,394217167222,Product A,799
6/7/2024,Shipment,604-6820974-8136121,2024-06-08 15:53:56,6/7/2024,392083617764,Product A,1272
6/7/2024,Shipment,804-8846095-4472294,2024-06-08 12:10:14,6/7/2024,394656851576,Product A,306
6/7/2024,Refund,804-8846095-4472294,2024-06-08 12:10:14,6/7/2024,394656851576,Product A,-306
6/7/2024,Shipment,204-9201561-1153422,2024-06-07 21:55:14,6/7/2024,392097384849,Product A,1079
6/7/2024,Shipment,504-0999302-6330436,2024-06-08 1:32:13,6/7/2024,392085295571,Product A,406
6/7/2024,Shipment,504-8372095-3299447,2024-06-07 21:40:37,6/7/2024,392665417761,Product A,1145
6/7/2024,Shipment,504-8372095-3299447,2024-06-07 21:40:37,6/7/2024,394166370780,Product A,675
6/7/2024,Refund,504-8372095-3299447,2024-06-07 21:40:37,6/7/2024,392665417761,Product A,-1145
6/7/2024,Shipment,604-7936779-9455769,2024-06-10 19:01:40,6/7/2024,394180204794,Product A,851
6/7/2024,Shipment,204-4202131-8630809,2024-06-08 15:48:38,6/7/2024,392087747277,Product A,1020
6/7/2024,Shipment,304-1156535-8534236,2024-06-08 15:43:18,6/7/2024,394215936913,Product A,383
6/7/2024,Shipment,404-1041764-1151988,2024-06-08 15:39:23,6/7/2024,393681252599,Product A,1391
6/7/2024,Shipment,504-8609195-7634021,2024-06-07 23:16:21,6/7/2024,392694385060,Product A,824
6/7/2024,Refund,504-8609195-7634021,2024-06-07 23:16:21,6/7/2024,392694385060,Product A,-824
6/7/2024,Cancel,604-5009107-5455151,,,392644430393,,0
6/7/2024,Shipment,804-9565464-0553277,2024-06-08 1:26:14,6/7/2024,394211905292,Product A,664
6/7/2024,Shipment,804-5181280-7315890,2024-06-08 15:35:02,6/7/2024,394151406482,Product A,1202
6/7/2024,Shipment,704-1095423-6395809,2024-06-08 15:35:02,6/7/2024,393103130843,Product A,636
6/7/2024,Shipment,404-2568744-0570361,2024-06-09 3:02:36,6/7/2024,392694406935,Product A,347
6/7/2024,Shipment,304-6965572-1011065,2024-06-08 15:35:42,6/7/2024,394150921763,Product A,353
6/7/2024,Shipment,604-5009107-5455151,2024-06-08 15:48:39,6/7/2024,393673049499,Product A,605
6/7/2024,Shipment,204-6375756-1134069,2024-06-08 15:43:03,6/7/2024,393135809872,Product A,383
6/7/2024,Shipment,504-3550792-9576605,2024-06-08 3:24:14,6/7/2024,392124193312,Product A,451
6/7/2024,Cancel,804-4354069-9093799,,,394214399839,,0
6/7/2024,Shipment,204-1261132-3474195,2024-06-08 4:50:32,6/6/2024,394217746698,Product A,616
6/7/2024,Refund,204-1261132-3474195,2024-06-08 4:50:32,6/6/2024,394217746698,Product A,-616
6/7/2024,Shipment,504-7393986-9517976,2024-06-08 15:48:43,6/7/2024,393661142039,Product A,347
6/7/2024,Shipment,804-0849710-2170942,2024-06-08 10:00:14,6/7/2024,394214655229,Product A,2362
6/7/2024,Refund,804-0849710-2170942,2024-06-08 10:00:14,6/7/2024,394214655229,Product A,-2362
6/7/2024,Shipment,504-4769068-5215448,2024-06-08 15:34:23,6/7/2024,394168647994,Product A,1895
6/7/2024,Cancel,171-1156448-0470198,,,394199346282,,0
6/7/2024,Shipment,171-1156448-0470198,2024-06-10 15:28:38,6/7/2024,394182229434,Product A,1786
6/7/2024,Refund,171-1156448-0470198,2024-06-10 15:28:38,6/7/2024,394182229434,Product A,-1786
6/7/2024,Cancel,704-3963159-6115446,,,393088881704,,0
6/7/2024,Shipment,704-3963159-6115446,2024-06-08 16:06:48,6/7/2024,393132365470,Product A,2952
6/7/2024,Shipment,704-3963159-6115446,2024-06-08 16:06:48,6/7/2024,392081464058,Product A,1096
6/7/2024,Shipment,404-0453145-4632390,2024-06-08 15:48:44,6/7/2024,392655839346,Product A,1250.3
6/7/2024,Shipment,404-2515082-2355370,2024-06-08 15:38:37,6/7/2024,392124297839,Product A,730
6/7/2024,Shipment,804-1416215-7157632,2024-06-08 15:42:38,6/7/2024,392118042491,Product A,1211
6/7/2024,Shipment,204-4306375-9093577,2024-06-08 15:43:03,6/7/2024,392069334671,Product A,646
6/7/2024,Shipment,504-7409129-0113379,2024-06-08 15:37:03,6/7/2024,392070473408,Product A,993
6/7/2024,Shipment,304-2360374-6076825,2024-06-08 15:55:16,6/7/2024,394214428262,Product A,2337
6/7/2024,Shipment,171-1864295-1576217,2024-06-08 15:39:03,6/7/2024,394216661653,Product A,1527
6/7/2024,Shipment,504-4963211-9159582,2024-06-08 16:07:03,6/7/2024,393130335633,Product A,418
6/7/2024,Shipment,504-4963211-9159582,2024-06-08 16:07:03,6/7/2024,392071281407,Product A,1014
6/7/2024,Shipment,504-4963211-9159582,2024-06-08 16:07:03,6/7/2024,392694646884,Product A,833
6/7/2024,Refund,504-4963211-9159582,2024-06-08 16:07:03,6/7/2024,393130335633,Product A,-418
6/7/2024,Refund,504-4963211-9159582,2024-06-08 16:07:03,6/7/2024,392071281407,Product A,-1014
6/7/2024,Refund,504-4963211-9159582,2024-06-08 16:07:03,6/7/2024,392694646884,Product A,-833
6/7/2024,Shipment,204-3689458-2213304,2024-06-08 15:37:42,6/7/2024,392074182722,Product A,510
6/7/2024,Refund,204-3689458-2213304,2024-06-08 15:37:42,6/7/2024,392074182722,Product A,-510
6/7/2024,Cancel,804-3943082-6313937,,,394150922522,,0
6/7/2024,Shipment,304-6587872-7595831,2024-06-08 2:52:15,6/7/2024,394654073453,Product A,559
6/7/2024,Shipment,604-3668386-2353840,2024-06-08 15:39:24,6/7/2024,392089031964,Product A,350
6/7/2024,Shipment,304-3536599-1695805,2024-06-08 1:17:49,6/7/2024,392632783851,Product A,1209
6/7/2024,Shipment,171-2146780-2636514,2024-06-08 15:39:04,6/7/2024,394193713060,Product A,522
6/7/2024,Shipment,171-2146780-2636514,2024-06-08 15:39:04,6/7/2024,393706342221,Product A,294
6/7/2024,Shipment,704-0637765-5399434,2024-06-08 4:00:20,6/7/2024,392124386052,Product A,867
6/7/2024,Refund,704-0637765-5399434,2024-06-08 4:00:20,6/7/2024,392124386052,Product A,-867
6/7/2024,Shipment,504-1575585-9338640,2024-06-08 15:35:42,6/7/2024,393132021893,Product A,1260
6/7/2024,Refund,504-1575585-9338640,2024-06-08 15:35:42,6/7/2024,393132021893,Product A,-1260
6/7/2024,Shipment,404-5301478-2234677,2024-06-07 23:20:14,6/7/2024,392100087957,Product A,172
6/7/2024,Shipment,404-3545034-5670568,2024-06-08 15:39:23,6/7/2024,393662300905,Product A,1761
6/7/2024,Shipment,804-7696945-3351799,2024-06-08 0:54:14,6/7/2024,392694712642,Product A,684
6/7/2024,Shipment,404-1714513-4193901,2024-06-08 9:57:33,6/7/2024,392626719503,Product A,636
6/7/2024,Shipment,804-6113329-1176200,2024-06-09 15:11:03,6/7/2024,393683930654,Product A,605
6/7/2024,Shipment,804-6087576-5399627,2024-06-08 15:36:22,6/7/2024,394227127937,Product A,655
6/7/2024,Shipment,804-4354069-9093799,2024-06-08 15:49:17,6/7/2024,392694812098,Product A,310
6/7/2024,Shipment,604-8983555-3530645,2024-06-14 10:57:14,6/7/2024,392660319355,Product A,3148
6/7/2024,Refund,604-8983555-3530645,2024-06-14 10:57:14,6/7/2024,392660319355,Product A,-3148
6/7/2024,Shipment,404-9034880-3697536,2024-06-08 19:40:17,6/7/2024,392689575112,Product A,451
6/7/2024,Shipment,171-1709898-5470332,2024-06-08 16:57:14,6/7/2024,393102139607,Product A,594
6/7/2024,Refund,171-1709898-5470332,2024-06-08 16:57:14,6/7/2024,393102139607,Product A,-594
6/7/2024,Shipment,304-6944481-6138018,2024-06-08 15:39:03,6/7/2024,393712480724,Product A,537
6/7/2024,Shipment,204-0947530-1613329,2024-06-08 15:38:23,6/7/2024,392075679519,Product A,563
6/7/2024,Shipment,604-4771068-4376812,2024-06-07 23:25:37,6/7/2024,392101632011,Product A,306
6/7/2024,Shipment,204-6003530-6497988,2024-06-09 18:59:13,6/7/2024,394222001373,Product A,824
6/7/2024,Shipment,304-6686947-3234668,2024-06-08 10:45:17,6/7/2024,393712502877,Product A,347
6/7/2024,Shipment,204-6816459-3153205,2024-06-08 15:54:08,6/7/2024,392647561520,Product A,507
6/7/2024,Shipment,604-5795170-4638480,2024-06-08 15:35:58,6/7/2024,392657890879,Product A,596
6/7/2024,Shipment,604-7896531-8515878,2024-06-08 15:47:42,6/7/2024,393712532385,Product A,1088
6/7/2024,Refund,604-7896531-8515878,2024-06-08 15:47:42,6/7/2024,393712532385,Product A,-1088
6/7/2024,Shipment,204-3251922-5370586,2024-06-09 15:11:59,6/7/2024,394159570909,Product A,383
6/7/2024,Shipment,171-3543394-7193112,2024-06-08 15:49:45,6/7/2024,393084015616,Product A,646
6/7/2024,Refund,171-3543394-7193112,2024-06-08 15:49:45,6/7/2024,393084015616,Product A,-646
6/7/2024,Shipment,204-2759434-7513590,2024-06-08 2:22:41,6/6/2024,393675897709,Product A,321
6/7/2024,Cancel,304-5099324-2132385,,,393091969233,,0
6/7/2024,Shipment,304-5099324-2132385,2024-06-08 3:17:37,6/7/2024,394224163066,Product A,1141
